grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,forecast_total_4w,p_occurrence_week,routine_weekly,routine_total_4w,bulk_share,w1_2026-06-15,w2_2026-06-22,w3_2026-06-29,w4_2026-07-06,customer,channel
sku_customer,sku_customer::2019221|PATRIOT MEMORY INC.,2019221,교체형,lumpy,24943.0,sba,{'alpha': 0.05},0.026426574430963256,0.17887501836835865,2.0,11,6,-0.13035435733468176,238.7520847176974,0.011951343689571022,0.0,0.0,1.0,59.68802117942435,59.68802117942435,59.68802117942435,59.68802117942435,PATRIOT MEMORY INC.,
sku_customer,sku_customer::1008097|PATRIOT MEMORY INC.,1008097,교체형,lumpy,24678.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.394588988115532e-08,1.0371747640544976e-07,2.0,11,6,,3.0024036646143086e-05,1.809985329523938e-09,0.0,0.0,1.0,7.5060091615357715e-06,7.5060091615357715e-06,7.5060091615357715e-06,7.5060091615357715e-06,PATRIOT MEMORY INC.,
sku_customer,"sku_customer::1008878|XINRONGDA CO., Limited",1008878,교체형,lumpy,24472.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.0285332695559926e-09,2.3609233889387584e-08,2.0,11,6,,6.7773285371480994e-06,7.958496797906137e-11,0.0,0.0,1.0,1.6943321342870249e-06,1.6943321342870249e-06,1.6943321342870249e-06,1.6943321342870249e-06,"XINRONGDA CO., Limited",
sku_customer,sku_customer::1006414|REALTECH SEMICONDUCTOR TECHNOLOGY,1006414,교체형,intermittent,24471.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.917379638378606e-10,3.0358626357505297e-09,2.0,11,6,,8.714470708440209e-07,2.632738791205003e-11,0.0,0.0,1.0,2.1786176771100522e-07,2.1786176771100522e-07,2.1786176771100522e-07,2.1786176771100522e-07,REALTECH SEMICONDUCTOR TECHNOLOGY,
sku_customer,sku_customer::2019709|PATRIOT MEMORY INC.,2019709,교체형,intermittent,23995.0,sba,{'alpha': 0.05},0.032025266170745414,0.12923630340965556,0.8509979916204884,11,6,-0.9518664503607991,298.92752003811466,0.009557319305737213,0.0,0.0,1.0,74.73188000952867,74.73188000952867,74.73188000952867,74.73188000952867,PATRIOT MEMORY INC.,
sku_customer,sku_customer::1008745|Mei Tong Development Investment Ltd,1008745,교체형,lumpy,23965.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.7800344317864684e-05,0.00021294874388696157,2.0,11,6,,0.05986316801217016,7.011567890565613e-06,0.0,0.0,1.0,0.01496579200304254,0.01496579200304254,0.01496579200304254,0.01496579200304254,Mei Tong Development Investment Ltd,
sku_customer,"sku_customer::2017603|Hosin Global Electronics Co., Ltd",2017603,교체형,intermittent,23463.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.480479362188328e-06,1.2171057237349283e-05,2.0,11,6,,0.0033498011381033273,1.5837494530318673e-07,0.0,0.0,1.0,0.0008374502845258318,0.0008374502845258318,0.0008374502845258318,0.0008374502845258318,"Hosin Global Electronics Co., Ltd",
sku_customer,sku_customer::2017631|PINE INFO CO LTD,2017631,교체형,lumpy,23341.0,croston,{'alpha': 0.2},0.1226709619978786,0.38966945175433226,0.8976179960963298,11,6,-0.029061233435962223,738.2835032480675,0.07161811023879013,184.57087581201688,738.2835032480675,0.0,184.57087581201688,184.57087581201688,184.57087581201688,184.57087581201688,PINE INFO CO LTD,
sku_customer,sku_customer::2018272|Eternal International (HK) Ltd.,2018272,교체형,lumpy,23000.0,sba,{'alpha': 0.05},0.012349282613173482,0.06646552240635555,2.0,11,6,0.013652508966809534,81.80371988474528,0.011018615951650313,0.0,0.0,1.0,20.45092997118632,20.45092997118632,20.45092997118632,20.45092997118632,Eternal International (HK) Ltd.,
sku_customer,"sku_customer::1008551|AGI TECHNOLOGY CO., LTD.",1008551,교체형,lumpy,22809.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.004062178119641367,0.028966538792748853,2.0,11,6,-0.5847631037275748,7.750148607707195,0.0006311278166252325,0.0,0.0,1.0,1.9375371519267988,1.9375371519267988,1.9375371519267988,1.9375371519267988,"AGI TECHNOLOGY CO., LTD.",
sku_customer,"sku_customer::2018392|Hotop Technologies, Inc.",2018392,교체형,lumpy,22800.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.5922617950226988e-10,1.222770607666278e-09,2.0,11,6,,3.270295661462011e-07,2.5233762819922927e-11,5.249417306709366e-09,2.0997669226837466e-08,0.9473684210526315,8.175739153655028e-08,8.175739153655028e-08,8.175739153655028e-08,8.175739153655028e-08,"Hotop Technologies, Inc.",
