grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,large_threshold,p_large_week,p_large_4w,expected_large_size,last_large_week,customer,channel
sku,sku::1008094,1008094,교체형,lumpy,142582515.0,sba,{'alpha': 0.3},0.06633067890244242,0.12049039277195654,0.9725192791473948,11,6,-0.45097708802013975,3304033.2000000016,0.00025948342171726497,0.001037529766873213,6227791.785714285,2025-11-03,,
sku,sku::1007754,1007754,교체형,lumpy,88739229.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.060073928290264984,0.0919844109044586,2.0,11,6,-0.5847631037275748,1701214.8,0.0037171362472825558,0.014785847627133641,2891585.466666667,2026-02-02,,
sku,sku::1008095,1008095,교체형,lumpy,37330377.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.19025885362970166,0.3693246155278294,2.0,11,6,-0.3204609226931129,999929.4,0.010362235841801763,0.040809126866679146,1940362.1818181819,2026-02-09,,
sku,sku::1008053,1008053,교체형,lumpy,36162129.0,sba,{'alpha': 0.3},0.14463771029702202,0.22759857664660602,0.33187730422640577,11,6,-0.73190147556194,352827.60000000003,0.03535535373349211,0.1340966231210613,1116803.2727272727,2026-03-23,,
sku,sku::1009218,1009218,교체형,lumpy,34877645.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0005581806195984877,0.0023617715896764543,2.0,11,6,-0.5847631037275748,4604955.200000001,7.748527723706516e-06,3.0993750658403485e-05,7835946.0,2025-07-07,,
sku,sku::1009185,1009185,교체형,lumpy,27750062.0,croston,{'alpha': 0.1},0.17586373797954305,0.5001139606803248,1.4458151037078257,11,6,4.637116937557005,2240620.4000000004,0.0016277115364974853,0.0064949667200217,3600252.5,2025-12-29,,
sku,sku::1005732,1005732,교체형,lumpy,26778474.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003034915040267699,0.0011403523744702914,2.0,11,6,,3882756.8000000017,1.3479974555808707e-08,5.3919897213816625e-08,6135132.333333333,2025-01-06,,
sku,sku::2012591,2012591,교체형,lumpy,26586378.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.968634454497454e-06,4.7980351348662464e-06,2.0,11,6,,702319.2,1.9998705014280837e-09,7.999481965725863e-09,1817754.7777777778,2024-10-14,,
sku,sku::1007583,1007583,교체형,lumpy,23225812.0,sba,{'alpha': 0.3},0.05982021055690234,0.14213292028800886,1.8859208976952042,11,6,-0.27279163797482264,401117.4,0.0005307063216709046,0.002121135989297418,1063366.0714285714,2025-12-01,,
sku,sku::1007570,1007570,교체형,lumpy,20920426.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.448486086608354e-05,0.00012540162137083695,2.0,11,6,,621086.0000000002,5.969878278009803e-15,2.398081733190338e-14,2623597.5,2023-09-04,,
sku,sku::1009437,1009437,교체형,lumpy,19002001.0,sba,{'alpha': 0.05},0.02483499211730356,0.08249479405052197,2.0,11,6,0.01365250896680969,2398222.8000000003,0.002428522705164516,0.009678761741710007,3510681.6666666665,2026-01-19,,
sku,sku::1008279,1008279,교체형,lumpy,17744983.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.006048773272464078,0.010088362535703152,2.0,11,6,-0.5847631037275749,607788.4,1.0889784931552671e-05,4.355842820702449e-05,871763.4,2025-08-04,,
sku,sku::1009110,1009110,교체형,lumpy,15356114.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.05939057162908334,0.237196969212353,2.0,11,6,-0.014808538716173998,2884138.6000000015,2.003518293082458e-09,8.014072960804697e-09,5109999.0,2024-11-04,,
sku,sku::1007506,1007506,교체형,lumpy,15224600.0,sba,{'alpha': 0.2},0.020442517202315044,0.04497167086943423,0.5116119585143104,11,6,-0.2878982526756191,517128.0,2.6393330811360574e-08,1.055733191979158e-07,1387755.0,2025-01-27,,
sku,sku::1008551,1008551,교체형,lumpy,15128054.0,sba,{'alpha': 0.3},0.6303385642513577,1.7357656399107926,1.2499505624098453,11,6,-0.1016465091220271,272457.60000000003,0.08383807646079829,0.2954870951237323,1056980.5454545454,2026-04-27,,
sku,sku::2019229,2019229,교체형,lumpy,13324330.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0906939222028424,5.81501989449155,1.8381339728030417,11,6,-0.8376018177774279,5002727.0,0.07390363648000002,0.2644288023273009,5652365.0,2026-04-27,,
sku,sku::1009592,1009592,교체형,lumpy,13049523.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.140714930814115,4.8152443252459385,0.5017668891866441,11,6,-0.3780854853114841,1391955.6,0.20894051089776644,0.6084055050729154,1878969.25,2026-05-25,,
sku,sku::1007368,1007368,교체형,lumpy,11941564.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.847827522277069e-08,2.8463604515586474e-07,2.0,11,6,,700441.0,2.1062464113053308e-08,8.424985376009886e-08,1246507.3333333333,2025-01-20,,
sku,sku::2019863,2019863,교체형,lumpy,11607851.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0952702425468988,7.294985074374966,1.885877684737169,11,6,-0.9988755890944453,5957716.8,0.021474836480000006,0.0831717357137215,6593186.0,2026-03-30,,
sku,sku::1006352,1006352,교체형,lumpy,9878619.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006007676391190114,0.0032480118451975234,2.0,11,6,-0.5847631037275749,2785162.8000000007,4.4140935108838185e-16,1.7763568394002505e-15,5012406.0,2023-06-26,,
sku,sku::1009229,1009229,교체형,lumpy,9728911.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.742902714210287e-05,0.0001674776873247699,2.0,11,6,,1443204.8000000003,6.35832399911744e-07,2.5433271740871177e-06,2754416.0,2025-04-28,,
sku,sku::1007125,1007125,교체형,lumpy,9426289.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9385951292678694e-07,6.909641571624441e-07,2.0,11,6,,760559.0000000001,2.5481446616488252e-08,1.0192578259182739e-07,1527862.75,2025-01-20,,
sku,sku::1004987,1004987,교체형,lumpy,9352968.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.9037461939758953e-05,0.00013324662775799503,2.0,11,6,,3149863.6,4.4171176697628414e-09,1.76684705754937e-08,3748074.0,2024-12-02,,
sku,sku::1007490,1007490,교체형,lumpy,9231326.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.991517588442659e-11,3.5689377083785423e-10,2.0,11,6,,2424412.6000000015,1.0679947134830311e-11,4.2719605630736623e-11,8091691.0,2024-05-27,,
sku,sku::1009493,1009493,교체형,intermittent,9095400.0,sba,{'alpha': 0.05},0.05447429542367557,0.2516699262443477,2.0,11,6,0.013652508966809473,2834196.6,7.482888383194592e-07,2.9931519937020923e-06,2901477.0,2025-05-12,,
sku,sku::1007641,1007641,교체형,lumpy,8522599.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.200526993438859e-06,5.084080871703431e-06,2.0,11,6,,341624.60000000003,7.656465274273836e-09,3.0625860625299595e-08,623281.5714285715,2024-12-02,,
sku,sku::2017143,2017143,교체형,lumpy,8179467.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.16917207195376e-09,2.159314051836503e-08,2.0,11,6,,742134.6000000003,5.1696253537344585e-15,2.0872192862952943e-14,1637455.0,2023-09-04,,
sku,sku::1009226,1009226,교체형,intermittent,6925123.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",8.97710383041141e-06,4.528081977582494e-05,2.0,11,6,,2087184.4000000001,2.1062458340884572e-08,8.424983066745995e-08,2211562.0,2025-01-20,,
sku,sku::1008759,1008759,교체형,lumpy,6581926.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.12937971684565605,0.49459942354439734,1.7381559042411776,11,6,,511717.60000000003,7.80228588084239e-07,3.120910699760948e-06,1004034.75,2025-04-21,,
sku,sku::1002663,1002663,교체형,intermittent,6523697.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9001351968440085e-07,5.413900380367516e-07,2.0,11,6,,790965.8,1.6849968142004804e-08,6.739987068460351e-08,1233411.0,2025-01-13,,
sku,sku::2018626,2018626,교체형,intermittent,5489858.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.3653568700588994,1.0618376815864925,0.6305257605777931,11,6,-0.11724900102881941,592800.0,0.16476657374438786,0.5133334843165365,654770.75,2026-06-01,,
sku,sku::1002653,1002653,교체형,intermittent,5216541.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.6424114169855836e-11,4.463689362794227e-11,2.0,11,6,,615243.2,2.2226601719021626e-15,8.881784197001252e-15,677082.5,2023-08-21,,
sku,sku::1006925,1006925,교체형,lumpy,4461370.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.611147212704037e-07,2.1200893118215475e-06,2.0,11,6,,1426642.2,6.452035539126809e-08,2.5808139658689555e-07,1498322.0,2025-02-24,,
sku,sku::1007126,1007126,교체형,lumpy,4361224.0,sba,{'alpha': 0.05},0.05558480912007715,0.21057858323743772,1.9885094775408938,11,6,-0.011918522681060405,798229.0,0.01979120930346762,0.07684554022781487,940115.6666666666,2026-03-09,,
sku,sku::1009131,1009131,교체형,lumpy,3860567.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.9592670887119998,3.9848199325135276,1.0177219491541993,11,6,1.5119905178710893,168378.80000000002,0.3735729390837611,0.8460137148757291,274696.4285714286,2026-05-25,,
sku,sku::1009217,1009217,교체형,lumpy,3414378.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.15500333650290157,1.33340201125705,0.9411141357405035,11,6,2.281483173088219,1960518.2000000002,0.00048357032784585626,0.0019328787220697086,3007857.0,2025-12-01,,
sku,sku::1009303,1009303,교체형,lumpy,3134076.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",3.1333633312050444,11.427008217186588,1.3702121134672371,11,6,0.09295524620738604,148635.0,0.1499489279531488,0.47786828020924244,571872.8,2026-05-11,,
sku,sku::1008924,1008924,교체형,lumpy,2879137.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007103473066470391,0.0013526788509208422,2.0,11,6,-0.5847631037275749,110364.8,4.4138266257837104e-05,0.00017654137625600086,174672.75,2025-09-08,,
sku,sku::1007727,1007727,교체형,lumpy,2737806.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.887452085828581e-06,1.7775422410992925e-05,2.0,11,6,,260428.4000000003,1.250395194180218e-15,4.884981308350689e-15,592344.3333333334,2023-07-03,,
sku,sku::2016351,2016351,교체형,lumpy,2730417.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.7488719397851443e-05,4.3029362725166e-05,2.0,11,6,,237543.20000000004,1.5975419673381265e-13,6.390443729742401e-13,301755.0,2024-01-01,,
sku,sku::2016864,2016864,교체형,lumpy,2599826.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.0764236819279854e-06,2.3024025135294446e-06,2.0,11,6,,81781.19999999997,9.33129872166099e-10,3.732519626709063e-09,162223.55555555556,2024-10-14,,
sku,sku::1008409,1008409,교체형,lumpy,2594017.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.139262175595801e-11,1.5389610872933216e-10,2.0,11,6,,134561.60000000018,1.6795207770043453e-15,6.661338147750939e-15,590293.3333333334,2023-07-31,,
sku,sku::1008537,1008537,교체형,intermittent,2586005.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.2079976325026461e-05,2.5845460071306428e-05,2.0,11,6,,128066.40000000002,4.156344976761403e-07,1.6625369543277202e-06,216305.6,2025-04-07,,
sku,sku::2015843,2015843,교체형,lumpy,2584584.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.24582931707314,0.8099194849743987,0.501182825822324,11,6,-0.0776426226641685,231490.00000000006,1.1574351161528952e-05,4.629660085853082e-05,502880.3333333333,2025-07-28,,
sku,sku::1008354,1008354,교체형,lumpy,2537822.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.655352610034374e-07,1.7357702676544083e-06,2.0,11,6,,240014.00000000003,1.6232362939981655e-14,6.483702463810914e-14,329768.0,2023-10-30,,
sku,sku::1009222,1009222,교체형,lumpy,2386627.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.747597677844568e-05,0.00022097316419756905,2.0,11,6,,1900214.0,2.4519928654489344e-07,9.807967854547073e-07,2371481.0,2025-04-07,,
sku,sku::1008432,1008432,교체형,lumpy,2222517.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.005407053445194669,0.012561150199991706,2.0,11,6,-0.5847631037275749,150377.0,1.4186313485193084e-11,5.674527514543115e-11,183985.83333333334,2024-05-13,,
sku,sku::1009440,1009440,교체형,lumpy,2180518.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8055534732419174,8.843297921835171,1.0696334549175668,11,6,0.5593184299777827,176971.40000000008,0.3683516797018965,0.8408152783566002,235138.2,2026-05-25,,
sku,sku::1009130,1009130,교체형,lumpy,2156980.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0022893725839634596,0.009588872504391147,2.0,11,6,-0.5847631037275748,281697.4000000001,4.891402068428427e-09,1.956560813365371e-08,650000.0,2024-12-02,,
sku,sku::2016048,2016048,교체형,lumpy,1961938.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.06443148767225e-06,1.2176779625634138e-05,2.0,11,6,,163206.00000000006,5.239985972056401e-09,2.0959943891618593e-08,277702.25,2024-11-11,,
sku,sku::2014722,2014722,교체형,lumpy,1931714.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.944058699623881e-06,8.11052757043703e-06,2.0,11,6,,160181.0,8.665542168602645e-08,3.466216418335222e-07,290662.5,2025-03-03,,
sku,sku::1008433,1008433,교체형,lumpy,1886581.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.965652968636941e-11,1.1854245203479096e-10,2.0,11,6,,199981.0,1.2973346903244242e-13,5.191402863147232e-13,260038.25,2024-01-08,,
sku,sku::1009129,1009129,교체형,lumpy,1873411.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0012911633132002272,0.005806772048804497,2.0,11,6,-0.5847631037275748,579273.2000000004,2.5503207741621254e-09,1.0201282929500621e-08,721882.5,2024-11-04,,
sku,sku::1008815,1008815,교체형,lumpy,1826971.0,croston,{'alpha': 0.2},0.41778606796893863,1.324983521511465,1.5094564365170913,11,6,-0.04507967763476295,219996.0,0.24283409535005385,0.6713268724652889,305145.25,2026-06-08,,
sku,sku::2018035,2018035,교체형,lumpy,1767685.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.19905395997284553,0.5730944451365246,0.5331972250519453,11,6,1.5756486088189274,207524.60000000003,3.011422928803074e-06,1.2045637303281787e-05,444056.5,2025-06-23,,
sku,sku::1009490,1009490,교체형,intermittent,1672945.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007506444331935689,0.003666872660262116,2.0,11,6,-0.5847631037275748,680287.8,4.460149039711721e-06,1.7840476801866956e-05,691289.0,2025-07-07,,
sku,sku::1006395,1006395,교체형,intermittent,1636045.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.372513596231847e-08,3.0769930937792065e-07,2.0,11,6,,836916.8,5.928555057315303e-10,2.371422169744619e-09,849513.0,2024-09-30,,
sku,sku::2014723,2014723,교체형,lumpy,1611283.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.8362711932523842e-06,3.834713830922511e-06,2.0,11,6,,56595.8,2.4116095618102193e-11,9.64641699852109e-11,113362.57142857143,2024-06-03,,
sku,sku::2017754,2017754,교체형,lumpy,1569855.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00019747476945694014,0.0006232636480645205,2.0,11,6,,100239.0,5.955722052335973e-13,2.382094521635736e-12,270187.25,2024-02-26,,
sku,sku::1007983,1007983,교체형,lumpy,1560275.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.759582954621659e-06,1.2877270835325816e-05,2.0,11,6,,103066.6,2.1062491061977184e-08,8.424996167377685e-08,226347.33333333334,2025-01-20,,
sku,sku::1007914,1007914,교체형,lumpy,1546689.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.151760872829691e-06,1.803016488347204e-05,2.0,11,6,,99931.8,2.452613653310493e-07,9.810451003788856e-07,169139.0,2025-04-07,,
sku,sku::2017822,2017822,교체형,lumpy,1413997.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.4152105945418003e-06,7.690985202128643e-06,2.0,11,6,,202957.0,5.095047902549953e-14,2.0383694732117874e-13,266858.3333333333,2023-11-27,,
sku,sku::1008656,1008656,교체형,lumpy,1336431.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8340149393911153e-06,1.996436506487229e-05,2.0,11,6,,75421.60000000003,5.986316578024289e-07,2.3945244810308353e-06,629519.5,2025-05-05,,
sku,sku::1009111,1009111,교체형,lumpy,1294780.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.162215872246087e-05,0.00012972022547147658,2.0,11,6,,271299.00000000006,1.1206036126479228e-09,4.482414439621607e-09,420204.0,2024-10-14,,
sku,sku::2016908,2016908,교체형,lumpy,1291753.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.539062114005429e-06,1.2366792154228424e-05,2.0,11,6,,50585.0,9.839868479309657e-08,3.935946809585644e-07,87380.875,2025-03-03,,
sku,sku::1008968,1008968,교체형,lumpy,1241930.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.265671830498154e-08,5.865312535380333e-07,2.0,11,6,,991610.2000000001,1.6849966674227662e-08,6.739986491144379e-08,1238707.0,2025-01-13,,
sku,sku::1008434,1008434,교체형,lumpy,1239180.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.8059983449770806,1.6543324484705346,0.9842090446025811,11,6,0.9012519801822596,92000.0,0.0819203138335535,0.2895696402651463,113606.83333333333,2026-05-11,,
sku,sku::1006218,1006218,교체형,lumpy,1187676.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.9556618996599604e-06,2.4053574750941818e-05,2.0,11,6,,239853.00000000015,5.987554014696746e-07,2.3950194548705284e-06,472026.5,2025-05-05,,
sku,sku::2014724,2014724,교체형,lumpy,1176249.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.12301559674538e-06,1.1949910381015567e-05,2.0,11,6,,82336.80000000002,1.6901467429446677e-08,6.760586812593061e-08,112785.2,2025-01-13,,
sku,sku::1007730,1007730,교체형,lumpy,1149487.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.230169647195388e-06,1.7045649244014243e-05,2.0,11,6,,162568.60000000003,4.0693273674241774e-07,1.6277299533795642e-06,228437.66666666666,2025-04-14,,
sku,sku::1008168,1008168,교체형,lumpy,1115643.0,croston,{'alpha': 0.1},0.10847876175898018,0.3064610188383252,0.9603795011107202,11,6,0.23163828057928365,100131.2,4.418025169922467e-09,1.7672100560695014e-08,150047.0,2024-12-02,,
sku,sku::1008056,1008056,교체형,lumpy,1096675.0,sba,{'alpha': 0.3},0.04114763971422514,0.23710190394813266,0.9459108312411857,11,6,0.02015113360294464,128411.40000000002,3.537193743971127e-09,1.4148774929445551e-08,416968.0,2024-11-25,,
sku,sku::1008969,1008969,교체형,lumpy,999608.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.28243220506783e-08,5.877308625291696e-07,2.0,11,6,,797973.4,1.6849966674227662e-08,6.739986491144379e-08,996753.0,2025-01-13,,
sku,sku::1008923,1008923,교체형,lumpy,935815.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00017020641293558964,0.0007437515147401644,2.0,11,6,,164771.6,2.1269909496809705e-05,8.507692357140328e-05,291924.0,2025-08-25,,
sku,sku::2016156,2016156,교체형,lumpy,884429.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.577396184413829e-13,3.2143741805936346e-12,2.0,11,6,,180204.80000000005,7.680407521913566e-15,3.064215547965432e-14,334727.5,2023-10-02,,
sku,sku::2016637,2016637,교체형,lumpy,883177.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.11640709233621953,0.485942206427251,0.33374069115908117,11,6,-0.42236996541415767,197045.6000000001,4.023696695282561e-06,1.609468964058891e-05,259815.0,2025-06-23,,
sku,sku::1006758,1006758,교체형,lumpy,827217.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.102373973723866e-12,5.9407959993732e-11,2.0,11,6,,454115.0,4.370403679172123e-15,1.7319479184152442e-14,645731.0,2023-09-25,,
sku,sku::1007870,1007870,교체형,lumpy,802570.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.3389894179119142e-06,5.407207734746103e-06,2.0,11,6,,159460.0,7.506380200374425e-13,3.0024871477962733e-12,221092.0,2024-02-26,,
sku,sku::2017835,2017835,교체형,lumpy,769542.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.584901580224847e-07,1.358965681524601e-06,2.0,11,6,,62897.40000000001,1.660406879657376e-08,6.641627348091816e-08,115785.75,2024-12-23,,
sku,sku::1009698,1009698,교체형,intermittent,763038.0,sba,{'alpha': 0.05},0.035062953194099925,0.2235962208357111,2.0,11,6,0.013652508966809808,449446.2,0.003602879701896402,0.014333821258417645,494731.0,2026-02-02,,
sku,sku::1009239,1009239,교체형,lumpy,744804.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.4065815760436515e-06,1.5217577344111775e-05,2.0,11,6,,213499.20000000007,1.004336277728142e-07,4.017344504836373e-07,567104.0,2025-03-10,,
sku,sku::2016871,2016871,교체형,lumpy,720515.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.000887141874436039,0.005809861269788973,2.0,11,6,-0.5847631037275749,308345.60000000003,4.4140935108838185e-16,1.7763568394002505e-15,381992.0,2023-06-26,,
sku,sku::1009431,1009431,교체형,intermittent,704133.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.4653318630402906e-05,7.38847654830371e-05,2.0,11,6,,302341.0,5.986310706568349e-07,2.3945221322430044e-06,303783.0,2025-05-05,,
sku,sku::1006360,1006360,교체형,intermittent,698190.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",8.040992563949998e-09,1.8692130690929584e-08,2.0,11,6,,40495.80000000002,2.526892331853266e-12,1.0107470416187425e-11,71586.5,2024-04-01,,
sku,sku::2017140,2017140,교체형,lumpy,673487.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.8544290797650464e-06,9.365350126255904e-06,2.0,11,6,,108460.80000000005,3.369721354206859e-08,1.347888475278225e-07,146408.66666666666,2025-02-03,,
sku,sku::1008760,1008760,교체형,lumpy,621791.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0002093113665596459,0.0012068369688652207,2.0,11,6,,230375.0,4.413587157757944e-07,1.7654336944561422e-06,233555.0,2025-04-07,,
sku,sku::1009228,1009228,교체형,lumpy,618848.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.010175568692093438,0.06230729613478187,2.0,11,6,-0.5847631037275747,331656.4,1.34799733409213e-08,5.391989232883532e-08,431174.0,2025-01-06,,
sku,sku::1007729,1007729,교체형,lumpy,606227.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.1676376714516936e-06,9.722539748075105e-06,2.0,11,6,,50852.40000000002,3.255787813380011e-07,1.3023144894708238e-06,154816.33333333334,2025-04-07,,
sku,sku::1009439,1009439,교체형,lumpy,576779.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",28.034563621544077,91.73259537038858,1.7804988584580448,11,6,-0.4950253537035947,150012.6,0.328,0.7960718909440001,160019.0,2026-06-08,,
sku,sku::1008417,1008417,교체형,lumpy,576385.0,sba,{'alpha': 0.05},0.0440119535962965,0.23048368818789544,2.0,11,6,0.01365250896680948,93500.80000000005,0.00012784259595000045,0.0005112723297814314,166666.66666666666,2025-10-20,,
sku,sku::1008353,1008353,교체형,lumpy,560403.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0063949218066321365,0.026100205509713145,2.0,11,6,-0.5847631037275749,72461.60000000002,1.7922459360121493e-12,7.168932114609561e-12,167783.5,2024-04-01,,
sku,sku::2018983,2018983,교체형,lumpy,548068.0,sba,{'alpha': 0.3},0.3057896842633709,0.9686796170427785,0.9334424370372886,11,6,0.43136191007534425,35000.0,0.20426347952326912,0.5990620530586549,52994.666666666664,2026-06-01,,
sku,sku::1008981,1008981,교체형,lumpy,526778.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.2758126485486027,1.0916632708814837,1.2374953050394282,11,6,-0.6421095104316585,110000.0,5.628251939752636e-06,2.2512817696274112e-05,110000.0,2025-06-30,,
sku,sku::2017780,2017780,교체형,lumpy,507735.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0031594536975259337,0.012039540468781357,2.0,11,6,-0.5847631037275749,105600.0,3.322333619980971e-08,1.328933381117281e-07,118396.75,2025-01-20,,
sku,sku::2018609,2018609,교체형,lumpy,495397.0,sba,{'alpha': 0.3},0.12778898004852193,0.4000297875442927,1.4308173840009502,11,6,-0.14503350892518807,47042.0,3.5008497394836345e-05,0.00014002663618151168,76214.5,2025-08-25,,
sku,sku::1008004,1008004,교체형,lumpy,491000.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.2616858012121378e-07,7.690136136221324e-07,2.0,11,6,,59739.20000000001,2.332402258475732e-08,9.329608718910976e-08,206866.5,2025-01-20,,
sku,sku::2019670,2019670,교체형,lumpy,488607.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.4938235681056526,4.3231660515467025,0.6196300128252376,11,6,-0.17864156059334932,38400.0,0.07486784744862965,0.26748739951009115,62049.25,2026-04-27,,
sku,sku::1009494,1009494,교체형,lumpy,467702.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.275307847896892,1.0509750449918032,0.5727538638623603,11,6,-0.10949192032940855,58013.40000000001,0.004284520436027915,0.01702825332067115,86706.0,2026-02-02,,
sku,sku::2018611,2018611,교체형,lumpy,462151.0,sba,{'alpha': 0.05},0.02240686565296348,0.0789865051541168,1.7653796005272635,11,6,0.0902991628641338,43539.20000000001,0.00047834453292407023,0.0019120056884975867,73780.33333333333,2025-11-24,,
sku,sku::1008414,1008414,교체형,lumpy,461230.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00016362040448582042,0.0008820000567302633,2.0,11,6,,212068.2,2.1267647932563896e-05,8.506787789153147e-05,234714.0,2025-08-25,,
sku,sku::1007584,1007584,교체형,intermittent,456009.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00014484546417836152,0.0008101593867931759,2.0,11,6,,223149.6,2.1267647932563896e-05,8.506787789153147e-05,224964.0,2025-08-25,,
sku,sku::1009432,1009432,교체형,lumpy,451111.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.0450591435923902e-05,6.022433952611537e-05,2.0,11,6,,220666.60000000003,5.986310706568349e-07,2.3945221322430044e-06,301111.0,2025-05-05,,
sku,sku::1007320,1007320,교체형,lumpy,445275.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",5.898257420694531e-06,2.661162243119691e-05,2.0,11,6,,100219.6,3.4563291431135654e-07,1.3825309403969754e-06,126149.0,2025-04-07,,
sku,sku::1006362,1006362,교체형,intermittent,432890.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",2.042887762841139e-07,4.5030740012498845e-07,2.0,11,6,,32436.8,2.5619751376773994e-10,1.0247900306126212e-09,37532.0,2024-09-02,,
sku,sku::1006937,1006937,교체형,lumpy,425957.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",9.60561688007307e-08,5.195941059819408e-07,2.0,11,6,,124093.2000000001,3.0211890438089587e-15,1.199040866595169e-14,200000.0,2023-09-04,,
